grad Bxy value
1,0080083009886955
0,5214694803909538
3,972063291843175
0,3321567454663743
1,1273158145202034
0,9602417232555881
0,7505087222759561
2,958450678620858
0,4986368956114046
3,569716737493318
3,065752272795541
0,24644758286374205
0,5164767764653077
4,912570637307774
0,7914568072767555
0,868178409459446
3,2383472045895023
1,2191685985538738
1,735222443714158
0,10319645476195638
1,7028956862530604
0,9221369001947428
0,38362795787718157
0,8278711350076463
2,892214711474971
3,671948181239395
0,25686412254375546
0,17825377534863027
17,55564016568956
0,7954913209960325
0,4818574735704992
0,3489106269322348
1,5279073487574422
1,3502411493473736
1,575356436854687
4,850568555182647
0,3628140108223342
0,978240766232414
0,5761107405423312
0,5387050810206863
3,8503114048013343
1,78465540652513
0,3931039073170394
0,9515555392497447
1,118887847356945
0,5902234537934399
0,26148655738320703
1,3657513995027046
2,1422524904119005
0,2441940539593268
4,007300545741766
0,6505674187300136
0,23532991611414905
2,0075138510966997
8,194680955576615
