grad Bz value
0,9984944600304835
0,9899577421046503
0,9978724581911621
0,999125522420482
0,99565787252792
0,9967219553507407
1,0001219582988348
1,0012735040324936
1,000214920599507
1,0055403227333763
1,0032068829573255
1,0022703485511752
1,0013364840683487
1,000502680143427
1,0002388992549582
1,0011761135484236
1,0052877605790462
1,0011558841751749
1,00642339041252
1,0145473732554702
1,0000886623365377
1,001716680979421
1,0029052287438944
1,0013666771230336
1,0018768729630707
1,001302979011897
1,0030378445044354
1,0018445908215123
0,9975460042770835
0,9978161709786244
0,9994642338871536
0,9973845743014794
0,9932544021782765
0,9950804349143827
0,999738435652878
0,9936520223502106
0,9916644277546025
0,9999949825787959
0,9980957334172528
0,9928713912955698
0,9993827312664965
0,9971842895709044
0,9985211551622183
0,9974186966985796
0,9991604489882739
0,9996758619949309
0,9974176112349603
0,9981426630473877
1,0001985486795706
1,0002385666894018
1,0025567370700432
1,0006952246696224
1,0023483062884695
1,0072150348100193
1,0081060300311588
