z value
-0,25
-0,2440480278010566
-0,23923072993538164
-0,20965769065106302
-0,17740485148092103
-0,17162797493650103
-0,15931105976407328
-0,13885504864779985
-0,134880627998376
-0,10959047455016435
-0,10542867574470749
-0,10104106159734302
-0,09086602214264144
-0,08698876617652784
0,0
0,06522714141485886
0,07870119502524175
0,088244910848508
0,08837165957391818
0,09150332411951345
0,11444233664861903
0,14126458232632005
0,1419826873079833
0,1467098150439492
0,15201897919024926
0,1804221302657903
0,22828367026195379
0,23075120286508122
0,23826809115688558
0,25

|B| value
0,6587822137383602
0,6649429237875321
0,669920722623784
0,700232201981283
0,7325372232202051
0,7382101045110245
0,7501674861944181
0,7695603563004243
0,7732537611100861
0,7961193899090837
0,799769508648379
0,8035810183545304
0,8122707419515189
0,8155255345977858
0,8793277226959847
0,9143539830371576
0,9201693215341498
0,9239974275607873
0,9240466546867427
0,9252495606771697
0,9332832568467749
0,9409760225020924
0,9411572927956416
0,9423188693432254
0,9435581799299737
0,9490340831014065
0,9539944463729308
0,9541083926216747
0,9543707637118056
0,954525738449066
