grad Bz value
1,0232353164085974
1,0131618266039892
1,006528971133149
1,0028527429451741
1,0006116479252192
1,0017127871745024
0,9999102530340501
1,0001500698381642
0,995837870027346
0,9877971707323703
0,9892971125926457
0,9885806476277147
0,9969055981092569
0,9952979769208776
0,9748377294128274
0,9973100444751763
0,993171217872524
0,9976206865872064
0,9923704876809013
0,9975303594831025
0,9932885557701218
0,9888212053420699
0,9996297818691532
1,0002436692398986
1,001323642857844
1,0046645242599304
0,5801524621057472
0,9947365181063526
1,0045600255315137
1,0011866024318
1,0193490512679872
1,0095065081437262
1,0077409053481636
1,0002782694102665
1,0062730558541104
1,0704575309876267
1,0168709290538607
1,027956400112846
1,0445710844706042
1,0336680554003774
1,0544946044617292
1,030534765987306
1,0733020953591255
1,0216651099772178
1,0011937334458811
1,0077617609988034
1,0376431564951172
1,0522400152513738
1,0084872081746494
1,0405308300272276
1,0382846519579525
1,0533640094515304
