z value
-0,032133494765179516
-0,007589795735979676
0,004870895132650821
0,019832166412856067
0,04200644498502565
0,054965101263963034
0,06524108338133178
0,07167241728868307
0,07468006550678274
0,08669152128265623
0,11821422865289921
0,13954705470597206
0,1575014613737502
0,16156544670224648
0,16855656719071166
0,2053134131985751
0,21020530580287689
0,2220792789873407
0,22564803181982807
0,23934834783579184
0,24094722115088874
0,2620240184695879
0,2958600299446481
0,30185512421598515
0,32459963537299363
0,3370000575050677
0,35
-0,35
-0,34999315832633043
-0,34995672280745904
-0,3498736920716809
-0,29196293010029595
-0,29091742557818173
-0,28500823050413127
-0,2847958663542088
-0,28126568013037234
-0,24357793466646507
-0,23642882374885776
-0,22490439018342256
-0,20828126419501283
-0,1956396789815576
-0,17654347830737402
-0,16508735058535992
-0,13946389709666107
-0,1313597778629693
-0,12964003399706153
-0,1277449756864774
-0,11205616214405345
-0,0912293839566185
-0,08719439647815663
-0,0649366591881766
-0,04132610009344506
0,012743374918308514

|B| value
0,7909069160859875
0,7729447087445671
0,7629087845253573
0,7579537232460957
0,7557976318862545
0,7553358133457161
0,7540446128734127
0,7541139386434262
0,7540028788862856
0,7571503401492887
0,7665035350156726
0,7747961336313333
0,7837462877349155
0,7861786862739302
0,7898929264577728
0,8102813094759495
0,8124667800639256
0,8180535831075193
0,8200048168458333
0,8263089043848468
0,828355748664326
0,833951283741486
0,8433807033711187
0,8436919289103066
0,8434860883519648
0,8423731218933995
0,8384599998564669
1,4452580070211118
1,4528932027690418
1,446295121139259
1,4445793158655158
1,41715810832463
1,4038134309752193
1,3930364878638801
1,3926495748453747
1,3839691077134642
1,2928686996093652
1,2714180825438461
1,2368404972025835
1,1840654109453277
1,145498564958872
1,0863029029896336
1,0541143275942564
0,9821232447859444
0,961303034377225
0,9601616921411021
0,9527558386999527
0,9181908802228353
0,872607368529589
0,8652624921746767
0,8315585361237111
0,8008969511764108
0,7603230145426356
